,SoC,Exp,Incremental cost,SoC,Exp,Incremental effect,,ICER
2102,19492.61191,48156.61947,28664.00755,0.379461447,0.703090724,0.323629277,,88570.5022
2103,21532.78355,46289.51763,24756.73407,0.258198628,0.648403397,0.390204769,,63445.49328
2104,21939.8531,49699.37947,27759.52637,0.327301165,0.645059837,0.317758672,,87360.40527
2105,20470.59248,47161.31614,26690.72366,0.404507787,0.676960483,0.272452696,,97964.61565
2106,21379.17705,42251.10874,20871.93168,0.351065502,0.6335339,0.282468398,,73891.20979
2107,22280.657,49399.34689,27118.68989,0.288111556,0.595356168,0.307244612,,88264.16737
2108,20227.35279,40671.87142,20444.51863,0.373691863,0.648801638,0.275109775,,74314.03919
2109,21640.71012,45479.87692,23839.16679,0.35768746,0.649430559,0.291743099,,81712.87288
2110,19488.04444,54451.22125,34963.1768,0.404257278,0.879651175,0.475393898,,73545.69963
2111,20729.57051,49014.89153,28285.32102,0.350462733,0.80619764,0.455734907,,62065.29407
2112,22099.32737,43968.96852,21869.64116,0.330741217,0.599709609,0.268968392,,81309.33526
2113,25195.49554,49062.25044,23866.75491,0.279186716,0.668807797,0.389621081,,61256.32334
2114,21045.43058,38673.44187,17628.0113,0.299013168,0.49824661,0.199233442,,88479.17841
2115,21631.51035,46438.81417,24807.30382,0.328518112,0.712029988,0.383511876,,64684.5779
2116,20500.02874,44849.61316,24349.58442,0.415764055,0.695255262,0.279491207,,87121.11081
2117,19942.12772,50796.17947,30854.05176,0.314959165,0.695220747,0.380261582,,81139.01906
2118,19474.1207,46713.98926,27239.86856,0.404901658,0.703762235,0.298860577,,91145.74028
2119,18742.59392,41908.39177,23165.79785,0.333268927,0.540891824,0.207622896,,111576.3158
2120,19941.82654,41574.17078,21632.34424,0.320332508,0.643212416,0.322879908,,66998.11198
2121,19360.43606,39690.36011,20329.92405,0.343534828,0.628224001,0.284689173,,71410.94903
2122,21831.47822,45186.66605,23355.18782,0.28803952,0.581965754,0.293926234,,79459.35115
2123,20163.00033,40828.67574,20665.6754,0.369400231,0.631399995,0.261999764,,78876.69472
2124,18680.33667,46353.41885,27673.08218,0.364148276,0.647872285,0.283724009,,97535.21484
2125,20969.68318,52655.79209,31686.10891,0.32503498,0.729273222,0.404238242,,78384.73849
2126,20794.20855,36354.98931,15560.78076,0.278717366,0.560512955,0.281795588,,55220.1007
2127,20804.81169,46583.71859,25778.9069,0.321026651,0.664870513,0.343843861,,74972.71229
2128,21495.84123,57851.18137,36355.34013,0.393674935,0.735625175,0.34195024,,106317.633
2129,19853.83542,47511.85784,27658.02242,0.371810218,0.702015083,0.330204865,,83760.19062
2130,21826.21663,56099.40107,34273.18444,0.305546567,0.721081421,0.415534854,,82479.68631
2131,19886.54871,43998.61825,24112.06954,0.336269983,0.702509516,0.366239533,,65836.88364
2132,21965.51051,41222.85185,19257.34133,0.388625889,0.61246966,0.22384377,,86030.27592
2133,22246.11836,39934.13003,17688.01167,0.326660595,0.667636019,0.340975424,,51874.74056
2134,21084.45991,48750.6429,27666.183,0.329655815,0.718993407,0.389337592,,71059.62422
2135,24413.1117,49854.11181,25441.00011,0.31329934,0.7213595,0.40806016,,62346.1994
2136,20594.42122,38799.31973,18204.89851,0.29467425,0.562278303,0.267604053,,68029.23309
2137,20097.37828,52182.98651,32085.60823,0.276235999,0.668898153,0.392662153,,81713.01451
2138,23073.99293,54956.76429,31882.77136,0.35425715,0.778171093,0.423913943,,75210.48051
2139,22608.50981,46124.82672,23516.31691,0.339167015,0.623340322,0.284173308,,82753.4335
2140,23610.72842,53854.11071,30243.38229,0.30172007,0.671949535,0.370229465,,81688.21001
2141,20825.79962,40057.0917,19231.29207,0.263341436,0.470974737,0.207633302,,92621.42399
2142,21944.92091,40773.09335,18828.17245,0.271920033,0.487854541,0.215934508,,87193.90249
2143,23248.23597,49226.90314,25978.66718,0.356795769,0.752043711,0.395247943,,65727.52033
2144,23734.3976,51350.15204,27615.75443,0.33339589,0.692745174,0.359349284,,76849.33765
2145,20565.25406,42258.74258,21693.48852,0.308378152,0.627487245,0.319109093,,67981.41763
2146,23882.49596,47078.77987,23196.2839,0.396768057,0.729041544,0.332273487,,69810.81792
2147,21634.57036,45204.17402,23569.60365,0.302927015,0.561071216,0.258144201,,91304.02133
2148,20775.13543,48793.09938,28017.96396,0.343174678,0.684803682,0.341629004,,82012.83744
2149,20120.44856,44685.61312,24565.16456,0.357549972,0.631702316,0.274152344,,89604.06525
2150,19771.71445,49629.81038,29858.09593,0.29514046,0.587497103,0.292356643,,102129.0147
2151,22068.79844,42869.22034,20800.42191,0.290988879,0.620741217,0.329752338,,63078.92178
2152,20296.47881,49339.05234,29042.57353,0.297931832,0.559144777,0.261212945,,111183.5156
2153,20620.02094,42756.66876,22136.64782,0.341616477,0.682697555,0.341081078,,64901.42439
2154,20206.84448,48739.26326,28532.41878,0.34800118,0.615509202,0.267508022,,106660.0493
2155,24388.14878,47156.42586,22768.27709,0.337017464,0.64378646,0.306768996,,74219.61599
2156,23184.10321,44853.21194,21669.10873,0.253787685,0.483220323,0.229432638,,94446.49585
2157,20996.01926,41319.4682,20323.44894,0.31648248,0.593938143,0.277455663,,73249.35718
2158,22754.23772,45067.37655,22313.13883,0.33772376,0.664746113,0.327022353,,68231.23437
2159,20698.4989,45081.55751,24383.05862,0.343562107,0.666451549,0.322889442,,75515.19329
2160,18365.89105,44304.89606,25939.00502,0.332240363,0.717122875,0.384882512,,67394.60539
2161,21213.4849,53132.65932,31919.17442,0.31975838,0.625391795,0.305633415,,104436.1408
2162,18311.17559,40560.08795,22248.91236,0.382081899,0.670397797,0.288315898,,77168.52422
2163,22613.47312,46956.7109,24343.23779,0.316041563,0.60952984,0.293488276,,82944.49814
2164,23550.09594,48035.90126,24485.80532,0.36478516,0.609219075,0.244433915,,100173.5186
2165,20607.40616,40793.27025,20185.86409,0.374585877,0.658534546,0.283948669,,71089.83517
2166,22087.87769,49861.5916,27773.7139,0.38410751,0.639785881,0.255678372,,108627.5453
2167,21875.21664,49343.48378,27468.26714,0.313798052,0.54766283,0.233864778,,117453.63
2168,22112.10328,50409.90902,28297.80574,0.332409748,0.654875234,0.322465486,,87754.52547
2169,19720.22671,45326.22911,25606.0024,0.279274925,0.586071209,0.306796284,,83462.5573
2170,23700.51493,40217.15143,16516.6365,0.337547764,0.689994624,0.352446859,,46862.77111
2171,20460.82428,47359.5572,26898.73292,0.334897966,0.57513693,0.240238963,,111966.5709
2172,23016.13527,39727.71564,16711.58036,0.348422489,0.61623822,0.267815732,,62399.54711
2173,24856.67022,60463.12916,35606.45894,0.319769289,0.818333691,0.498564402,,71417.97294
2174,20749.10668,44051.34415,23302.23747,0.368730876,0.703422086,0.33469121,,69623.09368
2175,23211.73883,53931.03469,30719.29586,0.390870351,0.756793404,0.365923053,,83950.15185
2176,20353.50271,44942.3659,24588.86319,0.261173371,0.604731414,0.343558043,,71571.20527
2177,22421.97286,50283.82676,27861.8539,0.317679754,0.698378189,0.380698435,,73186.15298
2178,18466.42298,43758.52204,25292.09905,0.313697726,0.548519204,0.234821478,,107707.7756
2179,20146.27521,38317.43337,18171.15816,0.330258961,0.594148491,0.26388953,,68858.95839
2180,19885.60397,42976.74711,23091.14314,0.334694375,0.530511222,0.195816848,,117922.1472
2181,20933.06942,48951.2324,28018.16298,0.300354965,0.622054086,0.321699121,,87094.31011
2182,21023.21221,43496.33542,22473.12321,0.358759774,0.6089001,0.250140326,,89842.06424
2183,22177.32027,39255.93303,17078.61276,0.305819269,0.53977674,0.233957472,,72998.79181
2184,21082.63589,40219.02276,19136.38686,0.303864938,0.617816955,0.313952017,,60953.22152
2185,19421.55461,49483.75568,30062.20107,0.37561244,0.776352551,0.400740111,,75016.70093
2186,23698.61905,47972.13901,24273.51997,0.316200024,0.708224412,0.392024388,,61918.39255
2187,19395.8743,38687.6725,19291.7982,0.34366352,0.59970435,0.25604083,,75346.56952
2188,19200.56031,46273.5746,27073.01429,0.365435433,0.711844816,0.346409383,,78153.23605
2189,23987.37473,49478.19113,25490.81639,0.286894639,0.53825043,0.251355791,,101413.2848
2190,20098.1117,43367.74315,23269.63145,0.333534312,0.603940736,0.270406423,,86054.28508
2191,20798.40102,50937.10248,30138.70145,0.346170215,0.803729548,0.457559333,,65868.40063
2192,22549.18742,49863.78165,27314.59423,0.314494272,0.771089766,0.456595494,,59822.30351
2193,22923.88718,52672.77336,29748.88619,0.300154156,0.663861267,0.363707111,,81793.52361
2194,22373.21317,40398.02664,18024.81348,0.383434993,0.641671408,0.258236416,,69799.6579
2195,21317.80951,43206.21473,21888.40522,0.286056771,0.598819579,0.312762808,,69984.04108
2196,23491.9246,55530.35977,32038.43518,0.394232562,0.786155472,0.391922909,,81746.77826
2197,22747.5305,38981.96368,16234.43317,0.317688015,0.593716609,0.276028594,,58814.31688
2198,20212.58152,39306.07317,19093.49166,0.34794111,0.633738122,0.285797011,,66807.87724
2199,21955.98212,42863.63832,20907.6562,0.353230642,0.639700484,0.286469842,,72983.79489
2200,22677.5291,49153.0479,26475.5188,0.333527718,0.554518405,0.220990686,,119803.7765
2201,17729.08558,48576.94242,30847.85684,0.383591573,0.695220685,0.311629112,,98989.00859
2202,19526.73801,41311.61504,21784.87703,0.392750023,0.676743369,0.283993346,,76709.11071
2203,19787.86047,40827.42509,21039.56462,0.359067026,0.617891535,0.25882451,,81288.91911
2204,17755.78653,39423.57635,21667.78983,0.277648236,0.500370743,0.222722507,,97286.03581
2205,19781.52828,45713.3816,25931.85332,0.348789632,0.661081173,0.312291541,,83037.32215
2206,22841.50206,43814.99231,20973.49025,0.353832731,0.597270936,0.243438205,,86155.29444
2207,22740.68887,44957.86745,22217.17858,0.291793847,0.576203815,0.284409968,,78116.7367
2208,18918.87187,50662.00329,31743.13142,0.351081524,0.693445659,0.342364135,,92717.45532
2209,23152.58975,53996.97108,30844.38134,0.367366764,0.695266586,0.327899822,,94066.47772
2210,20943.2639,39167.09461,18223.83072,0.302351234,0.474851577,0.172500344,,105645.1849
2211,24291.5443,55476.22155,31184.67725,0.305391296,0.742974202,0.437582906,,71265.75744
2212,19496.30598,41158.57829,21662.2723,0.312398285,0.526309256,0.213910971,,101267.7014
2213,21204.16774,46836.16849,25632.00075,0.304589797,0.686683553,0.382093756,,67083.01398
2214,17943.05091,41914.77656,23971.72565,0.369704619,0.69153425,0.32182963,,74485.76321
2215,22178.7825,50761.07422,28582.29173,0.311112558,0.684524161,0.373411603,,76543.6626
2216,25879.6818,56749.56896,30869.88717,0.375975644,0.768710669,0.392735025,,78602.3278
2217,19151.58685,38607.2799,19455.69304,0.362240583,0.688017058,0.325776475,,59720.98822
2218,23588.74387,60504.28017,36915.5363,0.437594583,0.834351672,0.396757089,,93043.16758
2219,22045.36063,41409.05684,19363.69621,0.388890069,0.621328895,0.232438826,,83306.63393
2220,19518.59152,47268.22887,27749.63735,0.33896703,0.663907889,0.32494086,,85399.03965
2221,19124.73043,47128.15019,28003.41976,0.355186253,0.754552499,0.399366246,,70119.64598
2222,19390.92445,48623.63194,29232.70748,0.295156708,0.619829966,0.324673258,,90037.3123
2223,21831.8313,49215.22456,27383.39326,0.23738562,0.481708603,0.244322983,,112078.663
2224,20390.53852,48934.54191,28544.0034,0.348696287,0.757713866,0.409017579,,69786.73995
2225,22756.58443,54069.30373,31312.7193,0.342166778,0.741897292,0.399730513,,78334.57354
2226,20938.38868,36609.17134,15670.78266,0.3534513,0.674435976,0.320984676,,48820.96817
2227,19681.20774,43088.66952,23407.46178,0.323809188,0.66668961,0.342880422,,68267.12833
2228,23922.48918,49108.41524,25185.92606,0.303526744,0.686367045,0.382840301,,65787.02921
2229,21052.01238,46786.30074,25734.28836,0.325446336,0.682610832,0.357164496,,72051.64183
2230,21911.27007,51740.89714,29829.62706,0.378466238,0.725113555,0.346647317,,86051.80427
2231,22000.85135,40259.99538,18259.14403,0.281382712,0.566154264,0.284771552,,64118.56776
2232,22079.27429,39991.92063,17912.64634,0.433458956,0.696598553,0.263139597,,68072.78939
2233,20390.60086,45037.13422,24646.53336,0.311939345,0.63456187,0.322622525,,76394.3352
2234,20207.97449,41924.93992,21716.96542,0.348876897,0.621933242,0.273056346,,79532.90879
2235,19711.42031,44520.94768,24809.52737,0.342678409,0.712376065,0.369697656,,67107.61343
2236,18005.49307,44613.22603,26607.73296,0.347422839,0.665705796,0.318282957,,83597.73087
2237,19940.38387,39430.79172,19490.40785,0.367381624,0.642626921,0.275245297,,70811.04778
2238,20775.11698,52929.98524,32154.86826,0.252659791,0.51158734,0.258927549,,124184.8093
2239,22408.97164,49869.48606,27460.51442,0.424644822,0.743374891,0.318730069,,86156.02068
2240,22558.13464,52824.25899,30266.12435,0.342291393,0.65322577,0.310934376,,97339.2672
2241,23750.27263,36667.37659,12917.10396,0.311107569,0.599937101,0.288829532,,44722.24102
2242,20776.99882,41026.13792,20249.13911,0.32136509,0.65310129,0.3317362,,61039.88379
2243,20995.9104,44923.68354,23927.77314,0.318191302,0.598367766,0.280176464,,85402.50945
2244,22226.73935,40324.28732,18097.54797,0.39370003,0.658805875,0.265105846,,68265.36746
2245,20503.63307,44185.98752,23682.35445,0.332181903,0.690015694,0.357833792,,66182.55457
2246,22091.4787,48557.02511,26465.54641,0.323725292,0.713958481,0.390233189,,67819.82452
2247,19638.70516,47056.99683,27418.29166,0.316928203,0.676633475,0.359705272,,76224.32521
2248,23081.65918,45833.9883,22752.32912,0.341931931,0.680798448,0.338866517,,67142.45278
2249,23370.81122,52722.10896,29351.29774,0.290225106,0.655229572,0.365004467,,80413.53032
2250,20447.23326,50337.82414,29890.59088,0.342148661,0.757948728,0.415800068,,71886.93128
2251,21660.88298,44619.54421,22958.66123,0.351826636,0.677518362,0.325691726,,70492.0002
2252,20063.8706,52079.03117,32015.16057,0.449875833,0.731338072,0.281462238,,113745.8465
2253,22029.22413,50336.94736,28307.72323,0.33238192,0.620374544,0.287992624,,98293.22303
2254,21337.22451,44908.66119,23571.43668,0.345124894,0.592535732,0.247410838,,95272.45002
2255,21057.38414,43634.44523,22577.06109,0.298119044,0.602265397,0.304146353,,74230.91172
2256,22051.24335,41643.90153,19592.65818,0.348336778,0.628059869,0.279723091,,70043.04902
2257,23188.04255,41917.51025,18729.4677,0.354626803,0.613289365,0.258662562,,72408.88486
2258,22044.27241,53967.19267,31922.92027,0.273951631,0.700751938,0.426800307,,74795.91675
2259,18775.94961,45906.79099,27130.84139,0.299603628,0.530585857,0.230982229,,117458.5662
2260,23251.42787,60321.59328,37070.16541,0.315520269,0.743924657,0.428404387,,86530.77912
2261,24738.00242,52444.4063,27706.40389,0.351390392,0.637458361,0.286067969,,96852.52072
2262,21464.14264,41416.6351,19952.49246,0.321655179,0.705268128,0.383612949,,52012.04109
2263,21774.06144,49398.86599,27624.80455,0.381730893,0.756294807,0.374563914,,73751.91125
2264,21093.49262,56940.85918,35847.36656,0.325136513,0.629466616,0.304330103,,117791.0637
2265,21062.41468,45397.63205,24335.21736,0.303868166,0.578783983,0.274915817,,88518.79686
2266,21513.68693,44361.01895,22847.33202,0.305508479,0.597065941,0.291557462,,78363.05005
2267,26303.98575,44786.96751,18482.98176,0.291787531,0.580500496,0.288712965,,64018.5374
2268,25723.7097,61127.78023,35404.07053,0.334825283,0.652017672,0.317192389,,111617.0241
2269,23030.83224,51050.25828,28019.42604,0.361919212,0.78624512,0.424325908,,66032.79581
2270,24692.75857,51624.40276,26931.64419,0.376511136,0.720486323,0.343975187,,78295.31083
2271,19664.27026,47838.51667,28174.24641,0.366456145,0.693753367,0.327297222,,86081.53242
2272,21128.81867,47367.10385,26238.28518,0.329867845,0.660580662,0.330712816,,79338.57985
2273,19760.54061,45393.70619,25633.16558,0.400563643,0.631613822,0.231050179,,110941.9854
2274,19521.17769,44980.18011,25459.00242,0.299830147,0.594909201,0.295079054,,86278.58218
2275,20426.0181,44991.56841,24565.55031,0.298346105,0.641439965,0.34309386,,71600.0872
2276,20471.0715,45187.04321,24715.9717,0.337966571,0.651774685,0.313808114,,78761.41685
2277,23602.31598,48324.45995,24722.14397,0.319050804,0.655991709,0.336940905,,73372.34397
2278,21369.21252,47384.01885,26014.80633,0.377300952,0.678782488,0.301481536,,86289.8826
2279,22104.1188,52031.36406,29927.24526,0.351914443,0.718811057,0.366896614,,81568.60577
2280,23284.56842,38317.35977,15032.79135,0.292811092,0.560959241,0.268148149,,56061.51447
2281,22958.48965,42104.39095,19145.9013,0.329462908,0.628972584,0.299509676,,63924.14943
2282,21604.05,48750.60856,27146.55856,0.296521835,0.692743643,0.396221807,,68513.53978
2283,23089.32929,53947.45724,30858.12795,0.342113458,0.689761154,0.347647696,,88762.64198
2284,22189.8658,44254.98113,22065.11533,0.392577929,0.652556292,0.259978364,,84872.89104
2285,21920.75324,43662.74137,21741.98813,0.321301141,0.642428907,0.321127766,,67705.10199
2286,19546.99755,46151.1707,26604.17315,0.332688858,0.691269552,0.358580694,,74192.98809
2287,22187.29976,46505.24633,24317.94657,0.328393331,0.630670469,0.302277138,,80449.17562
2288,21030.24256,41838.85085,20808.60829,0.299324746,0.595211627,0.29588688,,70326.22823
2289,21598.89253,53588.47374,31989.58121,0.346385676,0.592378752,0.245993075,,130042.6087
2290,21200.26474,45268.86744,24068.60269,0.36846873,0.726103043,0.357634313,,67299.47831
2291,24125.10912,47793.60553,23668.49641,0.316622694,0.74947981,0.432857116,,54679.69811
2292,20618.8329,41564.51413,20945.68123,0.293895297,0.636791484,0.342896187,,61084.61411
2293,20311.05995,40308.95398,19997.89403,0.288358582,0.58813369,0.299775108,,66709.65495
2294,19928.76757,37878.30471,17949.53714,0.33844303,0.625999335,0.287556305,,62420.94794
2295,21149.12869,45968.72934,24819.60065,0.376019686,0.6763656,0.300345914,,82636.71818
2296,21321.13332,45244.63691,23923.50358,0.363377525,0.698099085,0.334721561,,71472.849
2297,20830.51343,47362.86102,26532.34759,0.282481431,0.628166966,0.345685535,,76752.84292
2298,25441.33757,52857.69636,27416.35879,0.389638055,0.635294381,0.245656326,,111604.53
2299,20527.90897,47707.61459,27179.70563,0.341290727,0.648700456,0.307409729,,88415.24222
2300,21838.15726,48200.29127,26362.13402,0.341477718,0.653593183,0.312115465,,84462.76132
2301,19746.21106,43291.67293,23545.46187,0.290358399,0.619787717,0.329429318,,71473.48639
2302,22082.76785,46874.47284,24791.70499,0.298626672,0.699553147,0.400926475,,61836.03862
2303,23668.80719,54829.87025,31161.06307,0.408895719,0.73147356,0.322577841,,96600.13513
